sheet_name,scale,description,la,lo,date,timestamp
Цивільна інфраструктура,,У селищі Широке внаслідок обстрілу було влучання у стадіон,47.307953,32.846669,2022-8-6,1659744000000
Цивільна інфраструктура,,Ворог обстрілом пошкодив об'єкт цивільної інфраструктури в селищі Березнегувате,47.307953,32.846669,2022-8-8,1659916800000
Цивільна інфраструктура,,У селищі Широке внаслідок обстрілу було влучання у зруйновану школу,47.098634,32.674144,2022-8-10,1660089600000
Цивільна інфраструктура,,Внаслідок обстрілу села Первомайське пошкоджено магазин ,47.04128,32.438662,2022-8-13,1660348800000
Цивільна інфраструктура,,Пошкоджено стадіон внаслідок обстрілу села Широке,47.098634,32.674144,2022-8-13,1660348800000
Цивільна інфраструктура,,Миколаїв зазнав ворожих обстрілів. Внаслідок чого пошкоджено готель ,46.959077,32.011812,2022-8-15,1660521600000
Цивільна інфраструктура,,Внаслідок ворожих обстрілів смт Первомайське зруйновано заклад громадського харчування.,47.04128,32.438662,2022-8-16,1660608000000
Цивільна інфраструктура,,В результаті влучання касетних боєприпасів РСЗВ «Смерч» по селу Галицинове зруйновано будівлю пожежної частини,46.780528,31.952911,2022-8-18,1660780800000
Цивільна інфраструктура,,Миколаїв зазнав обстрілів. Внаслідок чого відбулося займання кафе,46.959077,32.011812,2022-8-22,1661126400000
Цивільна інфраструктура,,"Миколаїв зазнав масований обстріл шістнадцятьма зенітними ракетами С-300, який призвів до численних руйнувань та пошкоджень об’єктів транспортної інфраструктури",46.959077,32.011812,2022-8-29,1661731200000
Цивільна інфраструктура,,Ворог обстріляв об’єкти інфраструктури Миколаєва.,46.959077,32.011812,2022-8-30,1661817600000
Ракети,,,46.959077,32.011812,2022-11-1,1667260800000
Ракети,,,46.959077,32.011812,2022-11-3,1667433600000
Ракети,,,46.959077,32.011812,2022-11-11,1668124800000
Касетні боєприпаси,,,46.80328,31.954482,2022-11-1,1667260800000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-11-1,1667260800000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-11-1,1667260800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-1,1667260800000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-1,1667260800000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-11-2,1667347200000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-2,1667347200000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-11-3,1667433600000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-2,1667347200000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-11-3,1667433600000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-3,1667433600000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-3,1667433600000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-4,1667520000000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-5,1667606400000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-4,1667520000000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-5,1667606400000
Артилерія та РСЗВ,,,46.80328,31.954482,2022-11-6,1667692800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-6,1667692800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-7,1667779200000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-11-7,1667779200000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-11-7,1667779200000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-11-7,1667779200000
Артилерія та РСЗВ,,,46.80328,31.954482,2022-11-7,1667779200000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-7,1667779200000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-11-8,1667865600000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-11-8,1667865600000
Артилерія та РСЗВ,,,46.959077,32.011812,2022-11-9,1667952000000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-9,1667952000000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-11-10,1668038400000
Артилерія та РСЗВ,,,46.995222,32.112717,2022-11-10,1668038400000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-11-10,1668038400000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-11-11,1668124800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-12,1668211200000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-11-13,1668297600000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-11-14,1668384000000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-14,1668384000000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-11-17,1668643200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-18,1668729600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-20,1668902400000
Артилерія та РСЗВ,,,46.629603,31.543439,2022-11-20,1668902400000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-20,1668902400000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-25,1669334400000
Артилерія та РСЗВ,,,46.629603,31.543439,2022-11-25,1669334400000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-11-27,1669507200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-27,1669507200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-11-30,1669766400000
Загиблі цивільні,1.0,Через удар по Миколаєву ракетами С-300 загинула одна людина.,46.959077,32.011812,2022-11-1,1667260800000
Загиблі цивільні,7.0,"Ракета С-300 влучила в п’ятиповерховий житловий будинок в Миколаєві, внаслідок цього загинуло 7 мирних жителів. ",46.959077,32.011812,2022-11-11,1668124800000
Поранені цивільні,1.0,Внаслідок обстрілу Галицинівської громади касетними снарядами одна людина отримала поранення.,46.80328,31.954482,2022-11-1,1667260800000
Поранені цивільні,1.0,Внаслідок обстрілу Шевченківської громади поранення отримала одна людина.,46.887668,32.271986,2022-11-7,1667779200000
Поранені цивільні,1.0,"Миколаїв обстріляли з РСЗВ «Смерч», осколкові поранення отримала одна людина.",46.959077,32.011812,2022-11-9,1667952000000
Поранені цивільні,1.0,"Ракета С-300 влучила в п’ятиповерховий житловий будинок в Миколаєві, поранений 1 мирний житель.",46.959077,32.011812,2022-11-11,1668124800000
Поранені цивільні,1.0,Через обстріли Очаківської громади з РСЗВ одна людина отримала контузію.,46.629603,31.543439,2022-11-25,1669334400000
Житлові будинки,,"Через удар по Миколаєву чотирма ракетами С-300 повністю зруйновано двоповерховий будинок, пошкоджено приватні будинки, виникла пожежа п‘ятиповерхового житлового будинку. ",46.959077,32.011812,2022-11-1,1667260800000
Житлові будинки,,Пошкоджено житловий будинок у населеному пункті Первомайської громади.,46.985922,32.435539,2022-11-1,1667260800000
Житлові будинки,,Внаслідок влучання боєприпасів та їх уламків загорівся будинок в Широківській громаді.,47.123866,32.621648,2022-11-1,1667260800000
Житлові будинки,,Через обстріли Широківської громади зруйновано один житловий будинок.,47.123866,32.621648,2022-11-2,1667347200000
Житлові будинки,,"Ворог обстріляв Первомайську громаду, внаслідок чого пошкоджено два житлових будинки. ",46.985922,32.435539,2022-11-3,1667433600000
Житлові будинки,,Через обстріли Широківської громади пошкоджено три будинки.,47.123866,32.621648,2022-11-5,1667606400000
Житлові будинки,,"Обстрілів зазнала Широківська громада, через що зруйновано один будинок.",47.123866,32.621648,2022-11-8,1667865600000
Житлові будинки,,"Миколаїв обстріляли з РСЗВ «Смерч», пошкоджено приватний сектор.",46.959077,32.011812,2022-11-9,1667952000000
Житлові будинки,,"Ракета С-300 влучила в п’ятиповерховий житловий будинок в Миколаєві, внаслідок чого зруйновано всі п'ять поверхів одного з під'їздів. ",46.959077,32.011812,2022-11-11,1668124800000
Житлові будинки,,"Через обстріли Очаківської громади з РСЗВ пошкоджено житлові будинки, серед них – один багатоповерховий. ",46.629603,31.543439,2022-11-25,1669334400000
Навчальні заклади,,Через удар по Миколаєву чотирма ракетами С-300 сталося часткове руйнування будівель навчальних закладів.,46.959077,32.011812,2022-11-1,1667260800000
Навчальні заклади,,В Широківські громаді через обстріл пошкоджено заклад освіти.,47.123866,32.621648,2022-11-7,1667779200000
Підприємства та сг виробництва,,Удар по сільськогосподарському підприємству Шевченківської громади. ,46.887668,32.271986,2022-11-1,1667260800000
Підприємства та сг виробництва,,Внаслідок артилерійського обстрілу Шевченківської громади пошкоджено будівлю сільськогосподарського підприємства.,46.887668,32.271986,2022-11-2,1667347200000
Підприємства та сг виробництва,,"Через обстріл Миколаєва ракетами С-300 зруйновано складське приміщення, виникла пожежа ще одного складського приміщення.",46.959077,32.011812,2022-11-3,1667433600000
Підприємства та сг виробництва,,Через обстріли Широківської громади пошкоджено адмінбудівлю сільськогосподарського підприємства.,47.123866,32.621648,2022-11-5,1667606400000
Підприємства та сг виробництва,,В Галицинівській громаді влучання в об’єкт промислової інфраструктури.,46.80328,31.954482,2022-11-6,1667692800000
Підприємства та сг виробництва,,У Первомайській громаді були влучання по об’єкту промислової інфраструктури. ,46.985922,32.435539,2022-11-7,1667779200000
Підприємства та сг виробництва,,У Шевченківській громаді були влучання по об’єкту промислової інфраструктури. ,46.887668,32.271986,2022-11-8,1667865600000
Підприємства та сг виробництва,,"Миколаїв обстріляли з РСЗВ «Смерч», пошкоджено хлібозаводі і приватне підприємство.",46.959077,32.011812,2022-11-9,1667952000000
Підприємства та сг виробництва,,На території Мішково-Погорілівської громади було влучання по об’єкту промислової інфраструктури.,46.995222,32.112717,2022-11-10,1668038400000
Заклади культури,,В Широківські громаді через обстріл пошкоджено будинок культури.,47.123866,32.621648,2022-11-7,1667779200000
Критична інфраструктура,,"Внаслідок артилерійського обстрілу Шевченківської громади пошкоджено трансформаторну підстанцію, водонапірну башту, електроопори.",46.887668,32.271986,2022-11-2,1667347200000
Критична інфраструктура,,Внаслідок обстрілу Шевченківської громади пошкоджено газопровід.,46.887668,32.271986,2022-11-7,1667779200000
Критична інфраструктура,,Через обстріли Галицинівської громади пошкоджено об’єкт інфраструктури. ,46.80328,31.954482,2022-11-7,1667779200000
Медичні заклади,,Через удар по Миколаєву ракетами С-300 у медичному закладі вибуховою хвилею та уламками вибило OSB-плити.,46.959077,32.011812,2022-11-1,1667260800000
Адміністративні будівлі,,Через обстріл Миколаєва ракетами С-300 пошкоджено адміністративну будівлю.,46.959077,32.011812,2022-11-3,1667433600000
Ракети,,,47.16416,31.789854,2022-12-5,1670198400000
Ракети,,,46.959077,32.011812,2022-12-7,1670371200000
Ракети,,,46.629473,31.216731,2022-12-29,1672272000000
Ракети,,,47.007703,32.150788,2022-12-29,1672272000000
Ракети,,,46.959077,32.011812,2022-12-31,1672444800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-1,1669852800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-2,1669939200000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-3,1670025600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-4,1670112000000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-5,1670198400000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-6,1670284800000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-6,1670284800000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-7,1670371200000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-12-8,1670457600000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-8,1670457600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-8,1670457600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-10,1670630400000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-11,1670716800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-11,1670716800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-12,1670803200000
Артилерія та РСЗВ,,,46.629603,31.543439,2022-12-12,1670803200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-13,1670889600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-14,1670976000000
Артилерія та РСЗВ,,,46.629603,31.543439,2022-12-14,1670976000000
Артилерія та РСЗВ,,,46.652514,31.520882,2022-12-15,1671062400000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-17,1671235200000
Артилерія та РСЗВ,,,46.629603,31.543439,2022-12-18,1671321600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-19,1671408000000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-19,1671408000000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-20,1671494400000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-21,1671580800000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-12-21,1671580800000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-21,1671580800000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-12-22,1671667200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-23,1671753600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-24,1671840000000
Артилерія та РСЗВ,,,46.629603,31.543439,2022-12-24,1671840000000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-26,1672012800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-27,1672099200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-12-29,1672272000000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-12-30,1672358400000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-12-31,1672444800000
Поранені цивільні,1.0,Через удари по населеному пункту Очаківської громади отримала поранення одна людина.,46.629603,31.543439,2022-12-12,1670803200000
Поранені цивільні,3.0,"В Очакові через обстріл зазнали поранень три людини, серед яких 10-річний хлопчик. .",46.619291,31.544722,2022-12-21,1671580800000
Поранені цивільні,7.0,Через ракетний обстріл Миколаєва постраждало семеро людей.,46.959077,32.011812,2022-12-31,1672444800000
Житлові будинки,,Через ракетний обстріл Ольшанської громади пошкоджено житлові та господарські будівлі. ,47.16416,31.789854,2022-12-5,1670198400000
Житлові будинки,,"Через артилерійські удари по Очакову пошкоджено житлові будинки, серед них – один багатоповерховий. ",46.619291,31.544722,2022-12-8,1670457600000
Житлові будинки,,Внаслідок обстрілу одного з сіл Куцурубської громади пошкоджено ожитлові будинки. ,46.659323,31.634256,2022-12-11,1670716800000
Житлові будинки,,Через удари по населеному пункту Очаківської громади пошкоджено та зруйновано житлові будинки.,46.629603,31.543439,2022-12-12,1670803200000
Житлові будинки,,В Очакові через обстріл пошкоджено 16 житлових будинків.,46.619291,31.544722,2022-12-21,1671580800000
Житлові будинки,,В Очакові через обстріл пошкоджено житлові будинки.,46.619291,31.544722,2022-12-22,1671667200000
Житлові будинки,,Через ракетний обстріл Воскресенської громади пошкоджено житлові будинки.,47.007703,32.150788,2022-12-29,1672272000000
Житлові будинки,,Через обстріл Куцурубської громади пошкоджено житлові будинки.,46.659323,31.634256,2022-12-30,1672358400000
Житлові будинки,,"Через ракетний обстріл Миколаєва зруйновано два житлові будинки, пошкоджено ще 12 будинків.",46.959077,32.011812,2022-12-31,1672444800000
Житлові будинки,,"Через обстріли Очакова частково зруйновано та пошкоджено житлові будинки, зокрема багатоповерховий.",46.619291,31.544722,2022-12-31,1672444800000
Навчальні заклади,,Через ракетний обстріл Миколаєва пошкоджено три навчальні заклади.,46.959077,32.011812,2022-12-31,1672444800000
Підприємства та сг виробництва,,"Удари ракетами С-300 по територіях транспортних підприємств у Миколаєві, пошкоджень зазнала техніка. ",46.959077,32.011812,2022-12-7,1670371200000
Підприємства та сг виробництва,,Внаслідок ракетного обстрілу зруйновано складське приміщення приватного підприємства в Коблівській громаді.,46.629473,31.216731,2022-12-29,1672272000000
Підприємства та сг виробництва,,Через обстріли Очакова пошкоджено підприємство.,46.619291,31.544722,2022-12-31,1672444800000
Домогосподарства,,Внаслідок обстрілу одного з сіл Куцурубської громади зруйновано господарське приміщення. ,46.659323,31.634256,2022-12-11,1670716800000
Домогосподарства,,Через обстріл Куцурубської громади пошкоджено господарські споруди.,46.659323,31.634256,2022-12-30,1672358400000
Критична інфраструктура,,Через артилерійський удар в Куцурубській громаді пошкоджено об’єкт інфраструктури.,46.659323,31.634256,2022-12-8,1670457600000
Критична інфраструктура,,Через артилерійські удари по Очаківській громаді пошкоджено об’єкт інфраструктури.,46.619291,31.544722,2022-12-8,1670457600000
Критична інфраструктура,,Через масовані артилерійські удари в Очаківській громаді зруйновано та пошкоджено об’єкти інфраструктури. ,46.629603,31.543439,2022-12-14,1670976000000
Критична інфраструктура,,Через артобстріл в Чорноморській громаді пошкоджено об’єкт інфраструктури. ,46.652514,31.520882,2022-12-15,1671062400000
Критична інфраструктура,,Через ракетний обстріл Воскресенської громади пошкоджено об'єкт інфраструктури.,47.007703,32.150788,2022-12-29,1672272000000
Адміністративні будівлі,,Через ракетний обстріл Ольшанської громади пошкоджено адміністративну будівлю. ,47.16416,31.789854,2022-12-5,1670198400000
Цивільна інфраструктура,,Внаслідок обстрілу одного з сіл Куцурубської громади пошкоджено об’єкт соціальної інфраструктури. ,46.659323,31.634256,2022-12-11,1670716800000
Цивільна інфраструктура,,"Через ракетний обстріл Миколаєва сталась пожежа на території гаражного кооперативу, пошкоджено близько 20 гаражів.",46.959077,32.011812,2022-12-31,1672444800000
Ракети,,,46.959077,32.011807,2022-10-1,1664582400000
Ракети,,,46.959077,32.011807,2022-10-2,1664668800000
Ракети,,,47.198526,32.829574,2022-10-4,1664841600000
Ракети,,,47.685277,31.516687,2022-10-4,1664841600000
Ракети,,,47.198526,32.829574,2022-10-6,1665014400000
Ракети,,,46.959077,32.011807,2022-10-10,1665360000000
Ракети,,,46.959077,32.011807,2022-10-13,1665619200000
Ракети,,,46.959077,32.011807,2022-10-18,1666051200000
Ракети,,,46.959077,32.011807,2022-10-20,1666224000000
Ракети,,,46.959077,32.011807,2022-10-23,1666483200000
Ракети,,,46.80328,31.954482,2022-10-23,1666483200000
Ракети,,,48.140867,30.862553,2022-10-22,1666396800000
Ракети,,,46.959077,32.011807,2022-10-28,1666915200000
Дрони-камікадзе,,,46.959077,32.011807,2022-10-1,1664582400000
Дрони-камікадзе,,,46.959077,32.011807,2022-10-7,1665100800000
Дрони-камікадзе,,,46.959077,32.011807,2022-10-16,1665878400000
Дрони-камікадзе,,,46.62722,31.233162,2022-10-16,1665878400000
Дрони-камікадзе,,,47.161138,31.788057,2022-10-18,1666051200000
Дрони-камікадзе,,,46.959077,32.011807,2022-10-20,1666224000000
Дрони-камікадзе,,,47.161138,31.788057,2022-10-23,1666483200000
Дрони-камікадзе,,,46.887668,32.271986,2022-10-23,1666483200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-10-1,1664582400000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-10-1,1664582400000
Артилерія та РСЗВ,,,46.86215,32.196443,2022-10-2,1664668800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-10-1,1664582400000
Артилерія та РСЗВ,,,47.222539,32.825947,2022-10-1,1664582400000
Артилерія та РСЗВ,,,47.261436,32.821056,2022-10-1,1664582400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-1,1664582400000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-10-2,1664668800000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-10-1,1664582400000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-10-2,1664668800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-3,1664755200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-2,1664668800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-10-2,1664668800000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-10-3,1664755200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-3,1664755200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-2,1664668800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-10-4,1664841600000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-10-3,1664755200000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-10-4,1664841600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-10-3,1664755200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-10-4,1664841600000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-10-4,1664841600000
Артилерія та РСЗВ,,,47.331542,33.048818,2022-10-4,1664841600000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-10-4,1664841600000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-10-4,1664841600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-10-5,1664928000000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-5,1664928000000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-5,1664928000000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-10-6,1665014400000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-10-6,1665014400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-6,1665014400000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-6,1665014400000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-7,1665100800000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-7,1665100800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-7,1665100800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-8,1665187200000
Артилерія та РСЗВ,,,46.80328,31.954482,2022-10-7,1665100800000
Артилерія та РСЗВ,,,47.3838,32.51341,2022-10-8,1665187200000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-8,1665187200000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-9,1665273600000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-9,1665273600000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-9,1665273600000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-9,1665273600000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-10,1665360000000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-10,1665360000000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-11,1665446400000
Артилерія та РСЗВ,,,46.959077,32.011807,2022-10-12,1665532800000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-10-11,1665446400000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-12,1665532800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-12,1665532800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-13,1665619200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-12,1665532800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-13,1665619200000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-10-13,1665619200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-14,1665705600000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-10-13,1665619200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-14,1665705600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-15,1665792000000
Артилерія та РСЗВ,,,47.022105,32.179613,2022-10-15,1665792000000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-10-15,1665792000000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-15,1665792000000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-15,1665792000000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-10-16,1665878400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-17,1665964800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-16,1665878400000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-18,1666051200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-17,1665964800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-17,1665964800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-18,1666051200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-18,1666051200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-19,1666137600000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-18,1666051200000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-10-20,1666224000000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-19,1666137600000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-19,1666137600000
Артилерія та РСЗВ,,,47.006358,32.084684,2022-10-20,1666224000000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-20,1666224000000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-21,1666310400000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-20,1666224000000
Артилерія та РСЗВ,,,46.80328,31.954482,2022-10-21,1666310400000
Артилерія та РСЗВ,,,46.80328,31.954482,2022-10-22,1666396800000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-21,1666310400000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-10-21,1666310400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-21,1666310400000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-10-21,1666310400000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-21,1666310400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-22,1666396800000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-22,1666396800000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-23,1666483200000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-10-24,1666569600000
Артилерія та РСЗВ,,,47.3838,32.51341,2022-10-24,1666569600000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-23,1666483200000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-23,1666483200000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-10-24,1666569600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-24,1666569600000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-24,1666569600000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-24,1666569600000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-10-25,1666656000000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-25,1666656000000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-26,1666742400000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-10-26,1666742400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-26,1666742400000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-27,1666828800000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-10-27,1666828800000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-27,1666828800000
Артилерія та РСЗВ,,,46.80328,31.954482,2022-10-28,1666915200000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-28,1666915200000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-28,1666915200000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-28,1666915200000
Артилерія та РСЗВ,,,47.006358,32.084684,2022-10-29,1667001600000
Артилерія та РСЗВ,,,46.80328,31.954482,2022-10-29,1667001600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-10-29,1667001600000
Артилерія та РСЗВ,,,46.6378,31.533954,2022-10-30,1667088000000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-10-29,1667001600000
Артилерія та РСЗВ,,,46.887668,32.271986,2022-10-30,1667088000000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-29,1667001600000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-10-30,1667088000000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-29,1667001600000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-10-30,1667088000000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-30,1667088000000
Артилерія та РСЗВ,,,46.6378,31.533954,2022-10-30,1667088000000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-10-31,1667174400000
